manufacturer_id,isRelated
488275,False
447402,True
427987,False
484453,False
427591,False
434806,False
435115,False
471623,False
454423,True
480379,True
459509,False
447790,True
462902,True
479100,False
485583,False
486837,False
464245,False
471545,False
482606,True
437776,False
480076,False
421826,False
434202,False
472521,False
468587,True
439110,False
484144,True
448112,True
471935,True
422877,False
453131,True
463124,False
422872,False
449607,True
447463,False
425442,False
430212,False
292023,True
467163,False
452212,False
434561,False
438117,False
480832,False
476152,False
431865,False
451054,False
471550,False
486980,False
444243,False
468589,False
425514,True
463574,True
473856,False
442442,False
464342,True
421331,False
471873,True
455450,True
464541,True
449062,False
465328,False
449631,True
468157,False
448448,True
469184,False
454127,True
452291,False
433035,False
487579,True
425038,True
430897,False
92489,True
446904,False
462974,False
445526,False
468594,True
94070,False
469104,False
433834,False
469094,False
486234,True
428259,False
470197,True
485073,False
479048,False
464257,True
463866,False
40592,True
462570,False
459455,False
464369,False
439533,True
454050,True
441258,False
486266,True
466582,False
430989,True
459211,False
482513,False
457942,False
438101,False
481839,False
465516,False
185092,True
482814,False
479288,True
454623,False
450448,True
475117,False
422449,False
426402,True
482609,False
421533,False
472781,False
470819,True
450423,False
450267,False
478524,False
273870,False
475356,True
430744,True
486070,True
457629,False
449515,False
425791,True
483306,False
451341,True
427097,False
333016,False
490312,False
424066,False
479396,False
459417,False
477947,False
445623,True
435266,False
422810,False
480767,False
452038,False
464759,True
486346,False
451089,False
464436,False
453362,False
442922,False
77953,True
483992,False
474182,False
441493,False
426564,True
480204,False
471382,False
468804,True
474348,False
482847,True
430612,False
453400,False
475451,False
474357,False
424878,False
469339,True
483780,False
468101,False
489912,False
447260,False
463914,False
442311,True
473106,True
453222,False
441424,True
440520,True
428304,True
420559,False
441277,True
445408,True
463141,True
468153,False
455971,True
425453,False
433315,False
462768,False
449758,True
459512,False
431838,False
461611,False
456099,False
481092,True
441855,False
434375,False
439298,False
452174,False
471462,True
453464,False
454569,True
440571,True
487808,False
421274,False
455195,True
465104,True
483489,False
423749,True
483180,False
482128,False
435984,False
465213,True
439000,True
483020,True
468859,False
456245,False
481361,False
486327,False
457184,True
482776,False
441608,False
423608,False
451128,False
426754,False
446889,True
429878,False
307233,False
484078,True
256037,False
480284,False
484763,True
449269,True
445617,False
475187,True
446945,False
475788,False
432871,False
425595,True
49439,True
479079,True
434633,True
428342,False
428800,True
440177,False
465298,False
463887,True
478263,False
426985,True
464274,False
472470,True
488366,True
479213,False
489233,False
481084,False
489592,False
462126,True
424443,False
452248,False
465600,False
454311,False
433466,True
471515,True
444158,False
435331,True
448261,False
485019,True
243917,False
488496,False
444806,False
443875,True
437300,False
441520,False
426121,True
481470,True
424867,False
442818,False
444596,False
470611,False
425915,False
455026,True
430417,True
423452,True
465574,False
440796,False
429314,False
464959,False
453863,True
69072,True
444045,True
431268,True
438040,True
437450,True
431190,False
473875,True
490067,True
429504,False
472092,False
450849,False
465587,False
481306,False
435043,False
432217,False
458562,False
457491,False
37763,True
478307,False
443991,False
425184,False
485878,True
479046,False
428143,True
427379,False
487900,False
440948,True
46971,True
442928,False
462924,True
441236,False
487407,True
453092,False
420589,True
451761,False
433349,False
487463,False
428424,False
474225,True
424276,False
293924,False
449783,False
464572,False
443054,True
433531,False
442525,False
466851,False
485383,False
490104,True
487494,False
428588,True
485761,False
437115,True
487887,True
461067,False
466046,False
448866,False
448513,False
449047,False
439934,True
448010,False
442812,False
458889,False
478504,True
471558,False
453172,False
481604,False
443018,False
435895,False
460404,False
17277,True
469962,True
420797,False
464505,True
478166,False
451167,False
427429,False
489001,True
434348,False
443239,False
455418,True
480825,False
448576,False
422444,True
421591,False
431600,True
420954,False
447584,True
476254,False
433494,False
481098,True
444446,False
461431,True
468034,True
456481,False
454549,False
461275,True
441607,False
474477,True
445108,True
461255,True
248072,False
458858,False
457007,False
468186,False
428872,False
295679,True
448368,False
421267,False
301562,False
373656,True
485793,False
303590,True
449837,True
435956,False
462931,False
426235,False
480000,False
487464,False
484102,True
461102,True
40610,True
436303,False
473410,False
461899,True
452806,True
450016,False
463829,False
462526,False
455592,True
477066,True
480821,True
483336,False
441817,True
434424,False
433065,True
337245,True
441345,True
489042,False
443404,True
2827,True
443918,False
470972,False
486370,False
227951,False
435231,True
477183,False
267878,False
433827,True
252570,False
93929,False
476596,True
420815,True
484244,False
429842,False
424340,False
448135,True
429054,True
470262,True
472321,True
464062,False
435518,True
470879,False
234025,False
442515,False
466759,True
435036,False
474220,False
459372,False
447534,False
436369,False
425889,False
452583,False
423482,False
263677,False
467556,False
431583,False
443198,False
442774,False
469897,True
478122,False
469590,False
433792,False
426621,False
475767,True
10642,True
469611,True
462988,True
457165,False
45388,False
434214,False
458493,True
447519,False
463798,True
428569,True
486590,True
427044,False
478567,True
451032,False
453477,True
426430,False
479750,False
446746,False
256081,False
469829,False
490033,False
462021,False
427124,False
454326,True
437488,False
474151,False
449769,True
475140,True
435382,True
474495,True
424217,False
442063,False
445627,False
448436,False
478322,False
439022,True
453414,True
471418,False
430856,True
487955,False
457384,False
481568,False
480074,False
472746,False
480826,False
484850,False
422551,True
486022,False
447494,True
461523,True
453355,False
441836,False
482991,True
480223,True
87780,True
445167,False
436416,False
421572,False
35083,False
454604,False
467241,True
444571,False
478939,False
480038,False
433026,False
281596,True
454094,True
470991,False
471771,True
455777,True
429061,False
470903,True
284940,False
451825,False
443307,True
39945,True
457009,True
429434,False
489891,False
487883,True
442757,False
341668,False
458971,False
435026,False
463589,False
481166,False
482785,False
485753,True
473069,True
221696,False
437634,False
448316,False
444511,False
448006,True
471333,True
430931,False
470738,False
433974,True
452967,True
436393,False
450230,True
444808,True
421069,False
465053,False
426796,True
487771,False
443097,True
467476,False
478955,False
437436,False
453370,False
445921,True
484213,False
463593,True
457507,False
459578,False
482137,False
484296,False
456296,True
461961,False
446500,True
427114,False
434506,True
451173,False
472242,False
477200,False
457290,True
432485,False
449397,True
426148,False
456940,False
426568,False
425929,False
486129,False
450322,True
434873,True
441512,False
460411,False
481601,False
427094,False
471066,False
243413,False
239639,False
437329,False
437431,False
466581,True
478748,False
462786,False
444938,False
422052,False
445414,True
436935,False
478152,False
467409,False
58448,True
461162,True
470941,False
460860,True
444077,True
440991,False
459613,True
429242,True
452466,False
98793,True
424621,True
431824,True
435287,True
431134,False
453882,False
425272,False
479906,True
437906,False
371577,True
470101,False
449543,True
476817,False
479164,True
489004,True
458990,False
485413,False
477156,False
446894,True
489207,True
478323,True
479289,False
460287,False
473333,False
454178,False
448503,False
354493,False
447299,False
449635,True
454990,False
472615,False
455285,False
455579,True
464506,False
489370,False
444242,True
35029,True
457838,True
449455,False
475850,False
437460,False
436942,False
446448,True
454022,False
439521,False
490065,False
463070,True
438933,False
437034,False
312113,True
458462,True
422307,False
443934,True
437145,False
458393,False
441557,True
253354,False
430228,False
486542,True
424372,True
462820,False
91754,True
81,True
449514,False
485338,False
487847,False
436070,True
468976,False
440744,True
464619,False
454180,False
473838,False
450840,False
341944,False
460471,True
481969,False
475760,False
429128,False
444895,True
444777,True
480025,False
459608,True
476773,False
471838,False
447296,False
452891,False
489992,False
453121,True
430346,True
455414,True
442857,False
427212,True
446410,False
482247,False
459259,False
452545,True
470203,False
434769,True
459032,True
489518,False
453298,False
437291,True
460088,True
451791,False
469742,False
479366,False
485823,False
476198,False
439419,False
40828,True
434913,True
455822,True
422243,False
449140,False
457869,False
483237,False
484572,False
462267,False
424211,True
450015,True
428139,True
486966,False
469250,True
483410,False
445626,False
457448,False
465035,True
472853,False
481296,True
434773,False
457220,True
481985,False
437484,False
473741,False
442180,True
456295,False
433840,False
442568,True
478278,True
462540,False
436479,False
480950,False
478553,True
437147,False
487904,False
463619,False
423222,True
437405,False
438534,False
468936,True
481398,False
481373,True
486549,True
485889,False
458207,True
442745,False
450869,False
421487,False
469360,False
462156,False
452592,False
463620,True
436194,False
423790,False
439765,False
434571,True
480060,False
472519,False
442065,True
444954,False
446754,True
457103,False
465467,False
446601,True
459576,False
472230,False
448952,False
434790,False
466302,True
423878,True
284331,True
466737,False
298850,True
431125,False
485322,True
469156,True
444391,True
467470,True
480438,False
459121,False
480112,False
451956,False
436263,True
478310,False
477084,False
476245,False
455490,False
425076,True
466756,True
456355,False
474204,False
435092,False
480441,False
432262,False
429292,False
459050,True
486012,False
423513,True
426940,True
450191,False
425833,False
463203,False
440056,True
478573,False
435833,False
455257,True
467814,False
460045,True
484258,False
467253,False
485064,False
452876,True
432177,True
455050,False
440446,True
456765,True
461527,False
490411,False
453889,False
452343,False
423012,True
456573,True
477491,True
436343,True
463746,False
427445,False
456617,False
471830,True
487350,False
454576,False
465400,True
421833,False
447819,True
421248,False
446007,False
463189,False
478387,True
440824,True
420809,True
475792,False
464917,False
452926,False
434030,False
478530,False
305380,True
456002,False
475336,False
427636,False
445171,False
435442,False
465228,False
450129,True
459111,True
448484,False
458416,True
442581,True
465167,True
461096,True
426933,True
431366,True
474024,True
435609,False
453847,True
443411,False
468091,True
437315,False
288081,False
450384,True
484830,False
456810,True
448498,False
480983,False
421254,False
445217,True
450235,False
483617,True
438549,False
454419,False
478309,False
489427,True
451354,True
260547,False
479134,True
448265,False
459013,False
454575,False
449175,False
449530,True
437870,False
464843,False
449897,False
444293,False
469614,False
465833,False
449885,False
424324,True
468059,True
466825,False
473179,False
433871,False
476322,False
477451,False
452257,False
435118,False
435493,False
468940,False
464385,True
453999,False
441322,True
486062,True
422037,True
486841,False
486169,True
455877,False
483485,False
38229,True
426444,True
445969,False
437573,False
468931,False
424602,True
445007,False
449564,False
478988,True
221979,False
461457,False
430576,False
470491,False
457965,False
424541,False
483250,True
441884,False
484238,False
483188,False
464915,False
449308,True
465380,False
476334,False
463395,False
444501,False
453759,True
490062,False
454220,True
460090,False
444248,False
432205,False
485848,False
447594,True
484167,True
437782,False
437964,False
481070,False
481812,True
483244,True
437891,True
462234,False
470015,False
426265,False
476484,False
486917,True
260542,False
476800,True
442590,True
477786,False
444284,True
10124,False
445544,True
484206,False
421605,True
465001,False
472544,False
289831,False
445196,False
468230,False
451853,False
91895,True
445315,False
453050,False
444123,True
295584,False
465748,False
294259,False
484894,True
470024,False
465442,True
433014,False
476776,True
489205,False
456283,True
420622,True
433127,False
431232,True
312011,False
486876,False
466475,False
481058,False
455371,True
84,True
462151,False
265979,False
464464,False
456554,True
460601,True
486967,True
485769,False
454196,True
452201,False
300239,False
440203,True
469951,True
424097,True
481355,True
481771,False
465843,False
475839,True
421156,False
434052,True
98672,True
474321,True
91976,True
476613,True
453291,False
485810,False
436235,True
458628,True
449117,False
449773,False
429779,True
430807,False
92664,False
443011,True
454310,False
445493,False
259817,False
253044,False
466988,False
447047,False
429073,False
422464,False
479432,False
93870,False
433582,False
467957,False
439075,False
422746,True
