Name,Domain
Pacific Coast Distribution Ltd.,warehousing-calgary.com
PBR Laboratories Inc,pbr.ca
Peace Country Milling & Grain,peacecountrymillingandgrains.ca
Pemberton & Associates,pemcom.com
Permolex Ltd.,permolex.com
Picnic Creative,picniccreates.com
Playcanics,playcanics.com
Portage Market,portagecollega.ca
Potato Growers Of Alberta,albertapotatoes.ca
Pradera Natural Mexican Food Products Corp.,tresmarias.ca
Prairie Farm Foods Inc.,phmeatshop.ca
Prairie Gardens,prairiegardens.org
Prairie Gold Produce Ltd.,prairiegoldproduce.ca
Prairie Hill Farms Ltd. / Prairie Hill Fruits Ltd.,prairiehillfruits.com
Pre Pak Meats Of Calgary Ltd.,prepakmeats.com
Prime Foods,primefoodclub.com
Provision Analytics Inc.,provisionanalytics.io
Purple Gem Farms,purplegem.ca
PWI Insurance Services (Agency) Ltd.,pwi-insurance.ca
Quality Fast Foods,qualityfastfoods.com
Rahr Malting Canada Ltd.,rahr.com
Range Road Garden Farms,rangeroadgardenfarms.com
Rangeland Engineering Canada Corp.,rangelandeng.com
Red Hat Co-Operative Limited (Big Marble Farms),redhatco-op.com
Red House Salsa,redhousesalsa.com
Red Table Foods LP,redtablefoods.com
Redcliff Bakery Ltd.,redcliffbakery.com
Refresco,cott.com
RGE Sales and Service Ltd.,rge-inspectionsystems.ca
RIVR Solutions Ltd,rivrsolutions.com
Rock Ridge Dairy Ltd.,rockridgedairy.com
Rogers Sugar (Lantic),rogerssugar.com
RoJjay EHS Solutions,rojjay.com
Rollover Premium Pet Food Ltd.,rolloverpetfood.com
Royal Food Products,royalfoodproducts.ca
S.A.I.T.,sait.ab.ca
Sakai Spice (Canada) Corporation,sakaispice.com
Sani Marc,foodandbeverage.sanimarc.com
Saputo Dairy Products Canada G.P.,saputo.com
Sara Simply Sampling,sarasimplysampling.com
Scotiabank,scotiabank.com
Select Ready Foods,selectready.ca
Serve it Safe Food Consulting,serveitsafe.ca
Sgambaro’s Signature Seafoods Inc.,sgambaros.com
Siljans Crispy Cup Co. Ltd.,siljanscrispycup.com
Siwin Foods Ltd.,siwinfoods.ca
Sky Cleaning Services,skycleaningservices.ca
Sofina Foods Inc.,lilydale.com
Soleterra d’Italia Ltd.,soleterra.ca
Something Special Deli Foods,somethingspecialdeli.com
Soul House Sweets,soulhousesweets.ca
Souptacular Soup Company,souptacular.com
Sparks Eggs Inc. Division of Golden Valley Foods Ltd.,sparkseggs.com
Spindrift Design Studio Inc.,studiospindrift.com
Spragg’s Meat Shop Ltd.,spraggsmeatshop.com
Stanfos Inc.,stanfos.com
Stolen Harvest Meadery,stolenharvest.com
Sunfresh Farms Ltd.,sunfreshfarms.ca
Sunrise Bakery,sunrise-bakery.com
Sunterra Quality Food Markets Inc.,sunterramarket.com
Sylvan “Star” Cheese (2022) ltd.,sylvanstar.ca
SZEWCHUK & Associates Inc.,costsavingsinc.com
TD Bank,td.com
The Little Potato Company,littlepotatoes.com
The Yes Group Inc.,yesgroup.ca
Thermo Design Insulation Ltd.,thermo-design.com
Thermo King Western (Calgary) Inc.,thermokingcalgary.com
ThisTown Farms Edmonton (2024),ttfarms.ca
Thumbs Up Foods Inc.,thumbsupfoods.com
TLC Solutions,tlcsolutions.ca
TM Spice Company Ltd,tmspice.ca
TNT Ecommerce Inc.,tntecommerce.com
Tokyo Express Restaurants,tokyoexpressyeg.com
Top Health Ingredients Inc.,tophealthingredients.com
Township 27 Inc.,township27.com
Trade Accelerator Program Calgary,calgaryeconomicdevelopment.com
Trafford Farms Inc.,traffordfarms.com
Trochu Meat Processors,sunterrameats.ca
Tru-Raw Pets o/a 2585517 Alberta Ltd.,trurawpets.com
Twin Oak Farms Ltd.,twinoakfarmsbacon.com
Twisted Fork,twistedforksp.com
Unipac Packaging Products Ltd.,unipac.ca
Unstoppable Conversations,unstoppableconversations.com
Valbella Gourmet Foods,valbellameats.com
Van Giessen Growers Inc.,vangieseengrowers.com
Van Houtte Coffee Services,vanhoutte.com
VitalyTeas Ltd,chicobab.ca
W.E. Greer LTD.,wegreer.com
Welco Expediting Ltd.,welco.ca
Western Fine Meats Inc.,westernfinemeats.ca
Western Grocer Magazine,mercury.mb.ca
Westside Bakery,westsidebakery.ca
White Rabbit Ice Cream,whiterabbiticecream.com
Widynowski’s Sausage House,sausagehouse.ca
Wild Folk,drinkwildfolk.com
Willow Creek Organic Grain Co. Inc.,willowcreekorganics.com
Wings Foods Of Alberta,wingsfoods.com
Winter’s Turkeys,wintersturkeys.ca
Wolfe Honey Ltd.,wolfehoney.com
WOW! Factor Desserts,wowfactordesserts.com
X-TREME Packaging Services Inc.,xtremepkg.com
Zero Gravity Marketing Inc.,zgm.ca
Zuga Natural Sweetener / Our Co-Packer,zuga.ca
