name,domain,isRelated
Inventronics Limited,inventronics.com,False
"Handy & Harman of Canada, Limited",handyharmancanada.com,True
Hillmar Industries Limited,hillmar.com,False
Garneau Manufacturing Inc,garweld.com,False
Wet Style,wetstyle.ca,False
Bell-Camp Manufacturing Inc,bellcampinc.com,False
L & A Metalworks Inc,lametalworks.com,False
Armtec Inc,armtec.com,True
Produits de Fil de Fer Laurentien Ltée,laurentianwire.com,False
Bronze Montréal Ltée,fairbanksmorsedefense.com,False
EDI,buyedi.com,False
Kenrod Steel Fabricating Limited,kenrodsteel.com,True
Aurora Filters,allweld.ca,True
G & P Welding & Iron Works,gpwelding.com,True
Gardel Metal Products Incorporated,gardel.on.ca,False
Limpact International Limited,limpact.com,False
Métal U.P. Inc,groupeup.com,True
Allied Group,metalsigma.ca,False
Smith and Long Contracting,smithandlong.com,False
Roda Deaco Valve Inc,rodadeaco.com,False
St. Clair Mechanical Inc,stclairmechanical.ca,False
Nardei Fabricators Ltd,nardei.ca,False
A & H Custom Machine Ltd,itipacksystems.com,False
Mackow Industries,mackowindustries.com,False
C.C.R. Mécanique Inc,ccrmecanique.com,False
ATB,aggressivetube.com,False
Mifab Manufacturing Inc,mifab.com,False
EZ STAK Inc,ezstak.com,False
Tri-Service Metal Products Ltd,tri-service.com,False
EVR Products,evrproducts.com,True
Galaxy Plastics Ltd,galaxyplastics.com,False
Blanco Canada Inc,blanco.com,False
Canyon Rigging Inc,canyonrigging.com,False
Aero-Tech Welding,aerotech.ca,False
Maintenance Repair Service,maintenancerepair.ca,True
REF Automation Limited,refalabama.com,False
Astron Specialty Metals Limited,astronmetals.com,True
RJB Machining Ltd,rjbmachining.com,False
Westways Group,westwaysgroup.com,True
Inkas Security Services Ltd,inkas.ca,False
Lanex Manufacturing Inc,lanexmfg.com,False
Cla-Val Canada Corp,cla-val.ca,False
CBI Manufacturing Ltd,cbi-mfg.com,False
Sasco Tubes and Roll Forming Inc,sascocan.com,False
Trotter & Morton Precision Metal Inc,trotterandmorton.com,False
Eriks CNC Flow Control Ltd,perfectdomain.com,False
National Hose,nationalhose.ca,True
Conolift,kropfindustrial.com,False
Metal-Tech Industries (1989) Inc,metaltechindustries.ca,True
Northern Air & Mechanical Systems Inc,northernairclimatecare.com,True
C.N.I.J. Inc.,cnij.com,False
TMP,triplemetal.com,False
Cheeta Machining Ltd,cheetamachining.com,True
Waycon Manufacturing Ltd,waycon.ca,True
Chrislan Ceramics & Glassware Decorating Inc,chrislanceramics.com,False
Pole-Lite,polelite.com,False
Global Drain Technologies Inc,globaldraintech.com,False
Flex-Pression Limitee,flexpression.com,False
ILG Investment & Leasing Group Inc,ilggroup.com,True
Speciallaser Tech Inc,speciallaser.net,False
Blachford AM Ltd,blachfordacoustics.com,False
"Arlat Technology, Div Of",arlat.com,False
Scheltema Trailer Manufacturing Inc,scheltematrailer.com,True
Marcon Custom Metals Inc,marconmetals.com,False
Uniflyte Co. Ltd,cadorath.com,False
Crown West Steel Fabricators,crownwest.ca,False
Windsor Industrial Services,windsorindustrial.com,False
Darcor Casters,darcor.com,True
Frost Products Limited,frostproductsltd.com,True
Goodman Steel Ltd,goodmansteel.com,False
A. J. Braun Mfg. Limited,ajbraun.com,False
Optimétal 360 Inc,optimetal360.com,False
Tripple D Bending,pipebending.com,False
Salford Farm Machinery Ltd,agsearch.com,True
Sealum Industries Ltd,sealum.com,False
Fabcrest Metal Products Inc,fabcrestmetal.com,False
Maritime Welding Inc,maritimewelding.com,False
Andron Stainless Ltd,andronstainless.ca,True
Cintrage Lev-Fab,lev-fab.com,False
J.P. Metal Masters 2000 Inc,jpmetalmasters.com,False
Abuma Manufacturing (2017) Limited,abuma.com,True
Elias Custom Metal Fabrication Ltd,eliasmetal.com,False
Central Canada Industries Inc,cencan.com,True
Master Conveyors,mc3mfg.com,True
C & W Industrial,seafoodprocessingequipment.ca,True
Shockwave Seats,shockwaveseats.com,False
Bridgeview Manufacturing Inc,bridgeviewmanufacturing.com,False
MAF Metal Alloy Fabrication Limited,metalalloy.com,False
Waltron Trailers,waltrontrailers.com,False
Quinton Steel (Wellington) Limited,quintonsteel.com,False
PWM Hydraulics Ltd,pwmhydraulics.ca,False
Thaler Metal,thalermetal.com,False
Ball Service Group Inc,bsginc.ca,False
Access Security Products Ltd,access-safe.com,False
Bélanger UPT,belangerupt.com,True
Alps Welding,alpswelding.com,False
Humphrey Products of Winnipeg Ltd,humphrey-products.ca,False
Metal Fabricators and Welding Ltd,metalfab.ca,False
"Rubinet Faucet Company Limited, The",rubinet.com,False
ULS Metal Division,ulscorporate.com,False
Algood Caster Innovations,algood-casters.com,False
Centennial Material Handling Limited,olympiclift.com,False
Benchmark Site Services Inc,bmssi.ca,False
Panax Oil & Gas Inc,panaxinc.com,True
Hawman Container Services,hawman.com,True
United Engineering Ltd,unitedengineering.ca,False
Gill Manufacturing Ltd,gillmanufacturing.com,False
Ardel Steel Inc,ardelsteel.com,False
Formex Metal Industries Inc,formexmetal.com,False
Liberty Spring (Toronto) Inc.,libertyspring.com,False
NorthWest Fabricators Ltd,nwfltd.net,True
Rimac Fabricators Ltd,metalcurving.com,False
FMF Store Fixtures Incorporated,fmfstorefixtures.com,False
"Boîtes de Camions Tremblay, Les",produitsmetalliquesat.com,False
RPM Rollformed Metal Products,rpmroll.com,False
Canada Stampings Ltd,canadastampings.com,False
Harber Mfg. Limited,abatement.com,False
Flamboro Technical Services Inc,ftsstainless.com,False
Cornell Welding & Fabricating Ltd,cornell.on.ca,False
IWL Steel Fabricators Limited Partnership,iwlsteel.com,False
PakFab Engineered Solutions Corp,pakfab.com,True
Girotti Machine,girottimachine.com,True
Plastiques Zenith Inc,zenithplastic.com,False
Betco Products Inc,betcoprod.com,False
Wallbank Manufacturing,wallbank.com,False
Reggin Industries Inc,regginindustries.com,False
Shear Fabrication Ltd,shearfabrication.com,False
GT Metal Products Ltd,gtmetal.com,False
Olympic Tool & Die Inc,olympictoolanddie.com,False
McKinley & Taylor Production Centre Ltd,mck-t.com,True
I Metal Inc,imetal.ca,False
JEM Strapping Systems Inc,jemline.com,False
Record Technology & Development,recordtech.ca,False
Fowler Metal Industries Ltd,fowlermetal.com,False
Soheil Mosun Limited,mosun.com,False
"Quick Draw Tarp Systems, Div Of",demontefab.com,False
Haas Enterprises Inc,haasinc.com,False
Huys Industries Limited,huysindustries.com,False
Bodnar Steel Fabricators (1985) Ltd,bodnarsteel.com,False
Fab-Rite Services Ltd,fabriteservices.com,False
Yarl Metal Fabrications Inc,yarlmetal.com,False
East Coast Marine & Industrial Limited,eastcoastmarine.nf.ca,False
Heart-Fab Ltd,heartfab.ca,False
Nizsons Limited,nizsons.com,True
Longevity Acrylics Inc,longevityacrylics.com,False
Flextech Industries Inc,flextech-ind.com,False
Ritz Architectural Systems Inc,ritzarchitectural.com,False
Eastwood Manufacturing (2021) Inc,eastwood88.com,False
Acier Lague,laguesteel.com,False
Canway Equipment MFG. Inc,canwayequipment.com,False
Amkad Metal Components Inc,amkad.com,False
Superior Dual Laminates Inc,knightmaterials.com,False
BWS Fabrication Inc,bwsfabrication.com,True
JAG Flocomponents N.A.,jagflo.com,False
Fabrication Kleton Inc,kleton.com,True
Peerless Building Products,peerlessproducts.ca,False
Tek-Mor Incorporated,tek-mor.com,False
D-Valves Ltd,dvalves.com,False
Tri-Phase Group Inc,triphasegroup.com,False
Iconopower Limited,iconopower.com,False
DMT Creative Enterprises Inc,creativeenterprises.ca,False
Mulgrave Machine Works Limited,mulgravemachineworks.ca,False
Amity Industrial Supply Ltd,amityind.com,False
Mariani Metal Fabricators Limited,marianimetal.com,False
New Mechanical Ltd,newmechanical.com,False
Broad Fence,lakelandfarmandranch.com,False
Rosmar Welding Inc,rosmarwelding.com,False
North Star Technical Inc,northstartech.ca,False
Roman Tool & Fabricating Inc.,romantool.com,False
Davco Industries Ltd,davcoindustries.ca,False
MSP,mspcda.com,False
Blackline Marine Inc,blacklinemarine.com,False
Compass Bending Ltd,compassbending.com,False
Jefferson Metal Products Inc,jeffersonmetal.com,False
Razor Contract Manufacturing Ltd,razorcontractmfg.com,False
TD Steel,tdsteel.ca,False
Skill Metal Fabricators Inc,skillmetal.com,True
C-Therm Technologies Ltd,ctherm.com,False
AGF Brome,agfbrome.com,False
M. Roulette,mrroller.com,False
Lamons,lamons.com,False
Gerard Daniel Worldwide Ltd,gerarddaniel.com,True
All Door Supply Company,alldoorsupply.com,False
Guide Valve Limited,gvs-vci.com,False
Crown Door Corp,crowndoor.ca,False
Groupe Support Plus - Labmetal (2017) Inc,groupe-spl.ca,False
Métaux Bass Inc,bassmetal.ca,False
Kam-Press Metal Products Ltd,kam-press.com,False
T.C.G. Pipe Services Ltd,tcgpipe.ca,True
Maetta Sciences Inc,maetta.ca,True
Industries Mont-Rouge Ltée,paulymark.com,True
Bofab,bofab.ca,False
Regifab Steel,aciersregifab.com,False
Bromley Fabrication,bromleyfabricators.com,False
Tuba Inc,tuba.ca,False
Handy Andy Maintenance Ltd,thatshandymaintenance.com.au,True
Stollco Industries Ltd,stollco.com,True
Regional Products Limited,rpl-regionalproducts.com,False
Advanced Metaltech Manufacturing Corporation,amtfab.ca,False
Hingston Metal Fabricators (1983) Limited,hingstonmetal.ca,True
Produits Métalliques Bussières Inc,pmb-inc.ca,False
Telelift,warwickladders.com,False
Calco Metal Manufacturing Corp,calcometal.ca,False
JKM Custom Fabricating Inc,jkmfabricating.com,False
Pepco Pipe Services Limited Partnership,pepcopipe.com,False
Snyder Metal Fabricating Ltd,snydermetal.com,False
Bantry Metal Products (1987) Ltd,bantrymetal.ca,False
Basar Heating & Air Conditioning Ltd,basarmb.ca,False
Brampton Plate & Structural Steel Rolling Inc,bramptonplate.com,False
S.A.N. Steel Fabricating Limited,sansteel.com,False
MSU,msumississauga.com,False
ASF,apogeesteel.com,True
Métaux Ouvrés F.G.,fgmetal.com,False
Huronia Machine Services,huroniamachine.com,True
Tyton,fematics.com,False
Ritchie's Welding Inc,ritchieswelding.ca,False
Generica North America,generica.net,True
VeriForm Inc,veriform.ca,False
Usinage St-Lambert Inc,usinagestlambert.com,False
OS&B,osb.ca,False
Champion Ironworks Ltd,championironworks.ca,False
Corlane Sporting Goods Ltd,corlanes.com,False
AK Casing and Tubing Ltd,akcasing.com,False
Burlington Metal Supply Ltd,burlingtonfoodbank.ca,True
"Crane Canada, div of",cranecpe.com,True
Checkrite,ritepro.com,False
Galeforce Welding Inc,galeforceweld.ca,False
R. F. Mote Limited,rfmote.com,False
Bateman Manufacturing Inc,batemanmanufacturing.com,False
Canadian Rogers Eastern Limited,canadianrogers.com,True
Progress Steel,david-rodgers-9aaw.squarespace.com,False
Braeside Fabricators Inc,braeside.com,False
Brokel Stainless,brokelstainless.com,True
Cesaroni Technology Incorporated,cesaroni.net,False
"Matheson, I. & Company (1974) Limited",imco.ns.ca,True
Etmeco Ltd,etmeco.com,False
Maxam Metal Products Limited,maxammetal.com,False
Fike,fike.com,False
Permark Inc,permarkbadges.com,False
Unique Access,uniqueaccess.ca,False
Bateman Equipment Corporation,becorp.ca,False
Maxim Medical Supplies,maximmedical.ca,False
Endura,titussteel.com,False
D&R Technology Inc,dnrtechnology.com,False
Dynapole,dynapole.com,False
Mikor Metal Products Inc,mikor.com,False
Surge Oilfield Solutions Ltd.,surgeoilfieldsolutions.com,False
F P S,fps.ca,False
Smart Wave Technologies Corp,smartwave.ca,True
Superior Air Systems Ltd,superiorairsystems.ca,False
Artech,artechpro.com,False
Caris Welding & Fabricating,cariswelding.com,False
Modular Truck Solutions,arrowsheetmetal.ca,False
Pittsburgh Steel Group,pittsburghsteelgroup.com,False
Stainless Piping Systems Inc,stainlesspiping.com,False
Eveley International,eveley-int.com,False
HILTAP,hiltap.com,True
Score Valves,scorevalves.com,False
Picture Perfect International,picture-perfect-canada.com,False
William Scully Limitée,williamscully.ca,False
Rangeview Fabricating Inc,rangeviewfab.com,False
Frisch Engineered Products Inc,frischvalves.com,False
Altium Building Corporation,altiumbuildingcorp.com,False
Don Park,donpark.com,False
Pro Laser Plus Ltd,prolaserplus.com,True
Tri-Went Industries Limited,tri-went.com,True
Technical Pultrusion,pultrusiontech.com,False
PowerMate,powermate.info,False
Ellery Manufacturing Ltd,cncmachining.online,False
Truform Metal Fabrication Ltd,truformmetal.com,True
Raylin Manufacturing Ltd,raylin.ca,False
Canada-Wide Reinforcing Steel Co. (1987) Ltd,cwrebar.com,False
Shimco North America Inc,shimco.com,False
Impact Cases Inc.,impactcases.com,False
Gestion J. M. Labonté,metallabonte.com,False
Versaform Canada,versaform.ca,False
Aero Industries,aero-industries.com,False
RIPCO,rec-ind.com,False
Liquid Flow Mfg Inc,liquidflowmfg.com,False
Telstar Hydraulics Ltd,telstarhydraulics.com,False
Kemex Systemes de Cerclage,kemexstrapping.com,False
APH Cabinets,aphcabinets.com,False
Clearwater,clearwaterdoor.com,False
Bulldog Steel Wool,bulldogsteelwool.ca,False
Gosco Valves,goscovalves.com,False
Fluidline Hose & Fitting,fluidline.ca,False
Primary Fluid Systems Inc,primary-fluid.com,False
Ventimetal Ltee,ventimetal.com,False
Asco Manufacturing Limited,ascomanufacturing.com,False
Valley Metal Fabricators Ltd,valleymetal.com,False
SCF,scfabricating.com,False
Sierens Equipment Ltd,sierensequip.com,False
Sond Industries Ltd,sondindustries.com,False
Tri-Canada Industries Ltd,tricanada.com,True
Mobile Maintenance Services,mobilemaintenance.ca,False
Versitech Industries Inc,versitech.ca,False
Diversified Metal Fabrication Inc,diversifiedmetalfabrication.com,False
"Fuller Valve, div of",fullerindustrial.com,True
2303558 Canada Inc.,technohome.ca,False
Falcon Precision Ltd,falconprecisionltd.com,False
Davert Tools Inc,davert.org,True
Gemini Machine Works Inc,geminimachine.com,False
Hali (Canada) Ltd,halicanada.com,False
Vitrerie Pro-Verre Inc,vitrerieproverre.com,False
Flo Essence,flo-essence.ca,False
Bradshaw Iron Works Limited,bradshawiron.ca,False
J.P. Metal Manufacturing,jpmetal.com,False
Armstrong's Plumbing Plus,valleyburnerservice.com,False
Larche Industrial Marine Limited,larches.ca,True
Dy-Tech Incorporated,dytechinc.com,True
Alliance Engineering Works (1985) Ltd,alliance-works.com,False
Burrard Mechanical Limited,burrardmechanical.com,False
Integrated Metal Products Limited,integrated-metal.com,True
Metalok360,metalok360.com,False
Arrow Engineered Products Inc,arrowmfgep.com,False
Ridsdale Metal Products Inc,ridsdalemetal.com,False
Boyaux et Raccords Green Line,greenlinehose.com,True
Silver Star Metal Fabricating Inc,silverstarmetal.com,True
Lantec Fabricating Ltd,lantec.ca,False
Canpress Metal Fabricators Inc,canpressmetalfab.com,False
K-W Triple J Tooling Inc,kindlingcomfort.com,False
Hartford Group Inc,hartfordgroup.ca,True
Atelier D'Usinage Plamondon Et Fils Inc,plamondonetfils.com,False
CSP,customstainlessproducts.com,False
Vandex Manufacturing Limited,vandexmanufacturing.ca,True
Fiberspar Linepipe Canada Ltd,nov.com,False
Industries Fontaine,hfontaine.com,True
Alberta Custom Pipe Bending & Manufacturing (2010) Ltd,acpbm.com,False
Northpoint Industries Ltd,northpointindustries.com,True
Roestenberg Welding Ltd,roestenbergwelding.com,False
EcoPlas Industrial Inc,ecoplas.ca,False
G.S. Manufacturing,gsm-cart.com,False
Avanti Construction & Supply Ltd,avantisteel.com,False
Relco,relco-ritz.on.ca,True
C. R. Metal Fabricators Ltd,crmetalfab.com,False
Tri-City Plumbing & Heating Unlimited,tri-cityplumbing.net,False
Precision Surface Technologies Inc,precisionrolls.com,False
A.R.D. Industries Ltd,ardindustries.com,False
Chaine Pneus Fram,chaineselect.ca,False
Dema Industries Limited,dema-ind.com,True
Nu Vision Metals Inc,nuvisionmetals.com,False
Duraltech,xtirpa.com,False
Insta Fence,cramarotarps.com,False
RCL Metal Works Inc,rclmetalworks.com,False
Frontier Valve International Ltd,frontiervalve.com,False
Tube Caron Inc.,tubecaron.com,False
Relief Design Inc,waldale.com,False
Camsteel Fabricators (Alberta) Ltd,camsteelfabricators.com,False
Kear Fabrication Inc,kearmfg.com,False
Hydraulique C.L. Inc,hydrauliquecl.ca,True
"Moules Samco Inc, Les",moulesamco.com,False
Brymer Brass,brymerbrass.com,True
Bendsul-8,degreebending.com,False
Gledhill Steel Products Inc,gledhillsteel.com,True
Star Fabrication,starfab.net,False
Avalon Metal Fabrication Inc,avalonmetalfab.com,False
Complete Stainless Solutions Limited,completestainlesslimited.com,True
M & M Service Inc,mmservice.ca,False
Uni-Spray Systems Inc,uni-spray.com,True
Dynamic Health Care Solutions,dynamichcs.com,False
Dynamic Systems,dynamic-systems.ca,True
Fabmar Metals Inc,fabmar.com,True
R.N. Tooling Corporation,rntooling.com,False
PEM Fountain Company,pemfountain.ca,False
M & K Metal Fabricating Inc,mkmetalfabricating.com,False
Elrose Steel Products Ltd,elrosesteel.com,True
Cosmos Pattern Company Ltd.,cosmospattern.com,False
H S C Fabrication Ltd,hscfabrication.com,False
AMP Promatic Inc,amppromatic.com,True
OEM Industries,oemcatalyticconverters.com,False
Decourcy Steel Ltd,decourcysteel.com,True
Devon Industries Ltd,devonindustries.ca,False
United Muffler Corp,unitedmuffler.com,False
Brant Form Teck Ltd,bfteck.com,False
"Quest-Tech, Inc",questtech.ca,False
SMB Mfg. Inc,smbmfg.com,True
Fabtech Manufacturing Inc,fabtech.ca,False
Faddis Concrete Products Mitchell Inc,faddis.com,False
Lockeport Pharmacy Limited,lockeport.ns.ca,False
Hamilton Machining & Fabricating Ltd,hamiltonmachining.com,False
Bestway Casters and Wheels Ltd,bestwaycasters.com,False
Steelworks Inc,steelworksinc.ca,False
Willis Manufacturing,willismanufacturing.ca,False
Kensington Metal Products Inc,kensingtonmetalproducts.com,False
A.M. Machining Corp,ammachining.com,False
Corwhin Tool & Manufacturing Limited,corwhintool.com,True
BENA Fastenings Incorporated,cimabelfin.com,False
Checkfluid Inc.,checkfluid.com,False
Platinum Roofing Products Ltd,platinumtechnologies.com,False
Metamag Inc,metamag.com,False
G R Tubular Services Inc,grtubular.ca,False
C-Max Fire Solutions,webersfab.ca,True
Columbia Pacific Fabrication Ltd,columbiapacific.ca,False
Fugesco Inc,fugesco.com,False
Metal-Tech,metaltech.ca,False
AAA Rebar Inc,aaarebar.com,False
Nopak Canada Inc,nopakcanada.com,False
Pro-Line Fittings Inc,pro-linefittings.com,False
Carleton Industrial Supply Ltd,carletonindustrial.ca,False
Reelco International Inc,reelco.ca,False
Associated Sheet Metal Products Ltd,associatedsheetmetal.com,False
Ed Lau Ironworks Limited,edlau.com,True
