name,domain,isRelated
Scarlett House Food Group Inc.,scarletthouse.ca,True
All About Packaging Ltd,allaboutpackaging.ca,True
Morgan-Williams International Inc.,morganwilliams.ca,True
Serva Packaging Inc.,servapackaging.com,True
Fountain Food and Beverages Ltd.,dairyfountain.com,True
Ya YA Foods,yayafoods.com,True
Simgo Limited,simgo.com,False
TDS Technologies (Ont) Inc,tds-tech.com,True
IFAB Engineering Partners Ltd.,ifabpartners.com,True
FVN,foodvisioninc.com,True
Unicer Foods Ltd,unicerworldfoods.com,True
Edge Catering,edgecatering.ca,True
LCG Foods Distribution,lcgfoods.com,True
UpMeals,upmeals.com,True
FPS Food Process Solutions,fpscorp.ca,True
Italiana FoodTech Inc,italiana.ca,True
Canada Food Equipment Ltd,canadafoodequipment.com,True
Canadian Restaurant Supply Ltd.,canadianrestaurantsupply.com,True
The Forest Hill Group,thefhgroup.com,True
Excellence in Manufacturing Consortium,emccanada.org,True
Advanced Process Systems Inc.,advancedpro.ca,True
Supper Club YVR,supperclubyvr.com,True
THP,thpcreates.com,True
Commercial Food Service Inc.,cfsfood.ca,True
Fit Foods Ltd,fitfoods.ca,True
Nasco Staffing Solutions,nasco.ca,True
Janitorial/Cleaning/Safety/Food Service Supplier-The Price Group Supply,thepricegroupsupply.com,False
Apex Food Source,apexfoodsource.com,True
National Dry Company Limited,nationaldry.ca,True
Total e Integrated,totaleintegrated.com,True
Lighter Foodprint,lighterfoodprint.com,True
Ryan Company Limited,ryanvending.com,True
LandSea,landseacamps.com,True
Label 428,label428.com,False
Giganti Events Planning and Catering,gigantievents.com,True
Marsan Foods Limited,marsanfoods.com,True
Russell Hendrix Foodservice Equipment,russellhendrix.com,True
Westrow Food Group,westrow.com,True
Beaudry & Cadrin Inc,groupebeaudry.com,True
Savoury Chef Foods,savourychef.com,True
RG Henderson,rghenderson.on.ca,True
Brand Builder Studios,brandbuilderstudios.com,True
Brazilian Canadian Coffee Co. Ltd,braziliancoffeeco.com,True
Club Coffee L.P.,clubcoffee.com,True
ZF Max International Incorporated,zfamerica.com,True
Jones Food Store Equipment Ltd,jonesfood.com,True
Darling International Canada Inc,darlingii.ca,True
Club Coffee Company Inc,clubcoffee.ca,True
Adept Food and Beverage,adeptfb.com,True
Ideal Food Service Corp.,idealfoodservice.com,True
Food in Canada magazine,foodincanada.com,True
Food.ee,food.ee,True
Ace Beverages,acebeverages.com,False
Advanced Food Equipment,advancedfoodequipment.com,True
J&S Food Service,jandsfoodservice.com,True
Edgme Inc.,edgme.com,True
Foodtastic,foodtastic.ca,True
United Restaurant Supplies Inc.,united-rs.com,True
the greater goods,thegreatergoods.ca,True
(USC) Universal Systems and Controls,usc4you.com,True
Freshline,freshline.io,True
Saporito Foods Inc. (Canada),saporitofoods.com,True
Birkby 3PL and Warehousing,birkby.ca,True
Red Table Foods Limited Partnership,redtablefoods.com,True
BWI Enterprises Ltd,bwi-1.com,True
IGLOO INDUSTRIES GROUP LTD.,igloofoodequipment.com,True
Flavva,flavva.com,True
Jade Fine Foods & Packaging,jadefinefoods.com,False
Flowpoint Environmental Systems,flowpointsystems.com,False
Natural Source - Healthy Office Snacks,naturalsourcesnacks.ca,True
Barry Group Inc,barrygroupinc.com,True
Provision Analytics,provision.io,True
NutraSoft,nutrasoft.ca,True
Tradition Fine Foods Ltd.,tradition.ca,True
Coastal Craft Beverages,coastalcraft.ca,True
Complete Packaging,completepkg.com,False
K-1 Packaging Group,k1packaging.com,True
Container and Packaging,containerandpackaging.com,True
"P-S Business Acquisition, Inc.",packagingpersonified.com,True
PreferPack,preferpack.com,True
Precious Packaging Inc.,preciouspackaging.com,False
Brown Packaging Intl.,brownpackaging.com,True
Preferred Packaging Products Inc.,prepkg.com,True
3C! Packaging,3cpackaging.com,False
Just Packaging/JP Pallets,just-packaging.net,True
Corropack Containers Corp.,corropack.com,True
Commercial Packaging,commercialpackaging.com,True
Pro-Pak & Associates Inc.,propakassociates.com,True
Key Packaging Company,keypackaging.com,True
Sterling,sterlingcpi.com,True
Pack2Pack Design,pack2packdesign.com,True
The Packaging World,thepackagingworld.com,True
Meyers,meyers.com,True
Pioneer Packaging,pioneerphoenix.com,True
Pharma Packaging Solutions,pharmapackagingsolutions.com,False
PAC Worldwide,pac.com,True
Premiere Packaging Inc.,premierepkg.com,False
Rios Packaging Corp,riospackagingcorp.com,False
BPAK,bpak.com,True
"All About Packaging, Inc.",aapack.com,True
"Rice Packaging, Inc.",ricepackaging.com,True
General Packing,genpacking.com,False
PSAP,psap-global.com,False
Creative Retail Packaging,creativeretailpackaging.com,True
BC PACKAGING LLC,bc-packaging.net,True
Maverick Packaging Inc.,maverickpackaginginc.com,True
Paket Corporation,paketcorp.com,False
Inspired Packaging Solutions,inspiredpac.com,True
Global Containers & Custom Packaging Inc.,globalcontainers.net,True
Plus Packaging Inc,pluspackaging.com,True
Maco PKG,macopkg.com,True
ZENPACK,zenpack.us,True
Fastkit,fastkitpack.com,True
Packaging Buyer,packagingbuyer.com,True
Mmcp LLC,gommcp.com,True
Point Five Packaging,p5pkg.com,True
Orange Packaging,orangepkg.com,True
AE Global,aegpkg.com,True
Ashtonne Packaging,ashtonne.com,True
RLR Packaging & Design llc,rlrpackaging.com,True
"Ruskin Sales Group, Inc.",ruskingroup.com,True
SPECIALIZED PACKAGING SOLUTIONS INC.,specializedpackagingsolutions.com,True
Value Added Packaging,vapmanaged.com,False
"Rapid Packaging, Inc.",rapidpackaging.com,True
Packaging Bee,packagingbee.com,True
Control Group USA,controlgroupusa.com,False
Dome Printing,pmpackaging.com,True
W Packaging ™,wpackaging.net,True
Packaging Solutions for Today's Industry,packagingsolutions.com,False
SCP Packaging Inc.,scp-packaging.com,False
Custom Packaging Products,custom-packaging-products.com,True
SourcePak - SourcePromo - SourceCap,sourcepak.com,True
Specialty Packaging,specialtypackaging.net,True
Impak Retail Packaging,impakretail.com,True
Packaging Aid,packagingaid.com,True
www.thinkinkpackaging.com,thinkinkpackaging.com,True
Packaging Resources Inc.,pripackaging.com,True
"Quick Pak, Inc.",quickpakinc.com,True
International Packaging Incorporated,internationalpackaging.com,True
Centric Packaging,centric-packaging.com,True
"Custom-Pak, Inc.",custom-pak.com,True
Professional Packaging Systems,propac.com,True
Complete Packaging Solutions Inc.,completepackaginggroup.com,True
WePack,wepack-ca.com,True
Innovative Packaging Inc.,innpac.com,True
Impackt Packaging Solutions,impacktpkg.com,True
"Smart Karton, Inc.",smartkarton.com,True
Packlane,packlane.com,True
Zadok Supply LLC,zadoksupply.com,True
Custom Packaging Products Inc,custompackagingutah.com,True
Creative Packaging Company,creativepackagingco.com,True
PACKAGING & REESOURCES INC,packres.com,False
IMPACKFUL SOLUTIONS,beimpackful.com,True
Packsize International,packsize.com,True
Crown Packaging Corp.,crownpack.com,True
CALTEX PLASTICS INC.,caltexplastics.com,True
HOLPACK CORP.,holpack.com,True
Ranpak,ranpak.com,True
Packaging Impressions,packagingimpressions.com,True
"Pro-Form Plastics, Inc.",proformcp.com,True
Greenrich Packaging,greenrushpackaging.com,True
N.A.L. Company Inc,nalcompany.com,True
BestPack,bestpack.com,True
SPI Pharma,spipharma.com,True
Extreme Packaging Machinery,nvenia.com,True
Diversified Labeling Solutions,teamdls.com,False
Green Good Pack Inc.,greengoodpack.com,True
Larkos Packing and Distribution Inc,larkospacking.com,False
The Minifig Co.,minifigco.com,False
Wisconsin Converting Inc.,wcibags.com,True
PGS Personalized Gift Source,personalizedgiftsource.com,False
TurnKey MSP,turnkeymsp.net,False
Creopackprojects,creopack.com,True
PACKPRO Systems Inc.,packproinc.com,False
Co-Pak Packaging Corp.,co-pak.com,False
Crownhill Packaging,crownhillpackaging.com,True
PakFactory,pakfactory.com,True
Netpak,netpak.com,True
Discovery Packaging Inc,discoverypackaging.com,False
Republic Packaging Of Canada Ltd,repco1.com,False
Repack Canada,repackcanada.com,False
QPC Pack,qpcpack.com,True
L & P Packaging Ltd,lppackaging.ca,True
Richards Packaging Inc,richardspackaging.com,True
LeKAC Sourcing Limited,lekac.com,True
SMACK Packaging,smackpack.ca,True
Container Corporation Of Canada Ltd,containercorp.com,True
Bullseye Packaging Services Inc.,bullseyepackaging.ca,True
PACK-SMART INC. AUTOMATION,packsmartinc.com,True
Actio Pharma Inc.,actiopharma.com,False
JIT Industrial Supply & Distribution Ltd,jit-corp.com,False
Atlantic Packaging Products Ltd,atlantic.ca,True
ASPEN PACKAGING,aspenpak.com,True
WP Warehousing Inc.,circlepak.ca,True
Promotional Print & Packaging,promotionalprint.ca,True
Canadian Custom Packaging & The Color Group,cdncustompackaging.com,False
FoodPak,foodpak.com,True
Prowest Shipping & Packaging Ltd.,prowestshipping.com,False
LiquiMedLock Inc.,med-lock.com,True
WG Pro-Manufacturing,wgcorporate.com,True
Georgette Packaging,georgettepackaging.com,True
Emballage Coderre Packaging Inc,embcoderre.com,True
Newmapak,newmapak.com,True
C&B Display Packaging Inc. (Division of Royal Containers Ltd),cbdisplaypac.ca,False
GH Gunther Huettlin Manufacturing Inc,ghmanufacturing.com,True
Coleman Containers Limited,colemancontainers.com,True
Tek Pak Solutions,tekpaksolutions.com,True
Olaf Packaging Group,olafpackaging.com,True
Highdeal Solutions Inc.,highdeal.ca,False
Emballage St-Jean Ltée,sjpack.com,True
Vessel Packaging Co.,vesselpackaging.com,True
pkgPlace,pkgplace.com,False
Plastixx FFS Technologies,plastixxffs.com,True
J.H. McNairn Limited,mcnairnpackaging.com,True
Unified Flex Packaging Technologies,unifiedflex.com,True
Trans-Graphique packaging,trans-graphique.com,True
Descon Conveyor Systems,desconconveyor.com,True
Fast Track Packaging Inc.,ftpackaging.ca,True
Winpak,winpak.com,True
Polymer Distribution Inc,pdibulk.com,True
Jones Healthcare Group,joneshealthcaregroup.com,True
Shape Industries,shapeinc.com,False
CARGONIZER LOGISTICS INC,cargonizer.ca,False
Niagara Pallet & Recyclers Ltd.,niagarapallet.ca,True
Sur-Seal Packaging,sursealpackaging.com,False
Plan Automation Inc,planautomation.com,True
Jalbert Automatisation Inc.,promachinnovation.com,True
Moore Packaging Corporation,moorepackaging.com,True
Procepack,procepack.com,True
RDR Packaging Inc,rdrpackaging.com,True
Rapid Packaging Systems Ltd,rapid-pak.com,True
Trademark Packaging,trademarkpackaging.com,True
SmartShield Packaging,smartshieldpackaging.com,False
In The Bag - Custom Packaging,inthebag.com,True
Flint Packaging Products Ltd.,flintpackaging.com,True
CiMa-Pak Corporation,cima-pak.com,True
Distinctive Solutions Inc.,distinctive-solutions.ca,True
Packall Packaging,packall.com,True
DJM Packaging,djmpackaging.com,True
Western Plastics Incorporated,wpinnova.com,True
M Pak Plastics Inc,mpakplastics.com,True
DuPak Inc.,dupak.com,True
PallayPack Inc.,pallaypack.com,True
ALLPACK Solutions Inc.,allpacksolutions.ca,True
Cannasupplies,cannasupplies.ca,True
Plan IT Packaging Systems,planitpackaging.com,True
Marpak Packaging Systems,netpak.net,False
Universal Green Packaging Inc.,ugreenpkg.com,True
Omnia Packaging Inc,omniapackaging.ca,True
Layfield Group,layfieldgroup.com,False
Landry Flexible Packaging,landryflexpack.com,True
SES Windsor,sigmapac.com,False
2ii Inc.,2iiinc.com,True
ColorAd Label,colorad.ca,True
Peel Plastic Products,peelplastics.com,True
Aiden Packaging Inc.,rollstockdepot.com,True
Shipmaster Containers Limited,shipmaster.com,True
Poly Blow Moulding Inc,polyblowmoulding.ca,True
IP Containers,ipcontainers.com,True
www.doverco.ca,doverco.ca,True
Malpack,malpack.ca,False
Biopak Limited,biopak.com,True
