name,domain,isRelated
PakTech,paktech-opi.com,True
Printpack,printpack.com,True
R.A JONES,rajones.com,True
Robatech USA Inc.,robatechusa.com,False
Sidel Group,sidel.com,True
"SOMIC Packaging, Inc.",somic.us,True
Technical Adhesives Limited,technicaladhesives.com,False
FANUC America,idealpase.com,True
Nordson Corporation,nordson.com,True
Valco Melton,valcomelton.com,True
All Packaging Machinery Corp.,allpackagingmachinery.com,True
Bartelt Packaging,barteltpackaging.com,True
High Tek USA,hightekusa.com,True
"Massman Automation, a Massman Company",massmanautomation.com,True
Matrix Packaging Machinery,matrixpm.com,True
Maxpack Machinery LLC,maxpackmachinery.com,True
"PLAN IT Packaging Systems, Inc.",planitpackaging.com,True
Triangle Package Machinery Company,trianglepackage.com,True
Viking Masek,vikingmasek.com,True
MULTIVAC Inc.,multivac.com,True
"Starview Packaging Machinery, Inc.",starview.net,True
Eriez,eriez.com,True
Haver & Boecker USA,haverusa.com,True
Material Transfer,materialtransfer.com,True
PIAB USA Inc.,piab.com,True
Chase-Logeman Corporation,chaselogeman.com,True
New England Machinery,neminc.com,True
"Weightpack, Inc.",weightpack.com,True
ADCO Manufacturing,adcomfg.com,True
Delkor Systems,delkorsystems.com,True
Douglas Machine Inc.,douglas-machine.com,True
Frain Industries,fraingroup.com,True
iXAPACK GLOBAL,ixapack.com,True
Mpac Group,mpac-group.com,False
Pacteon,pacteon.com,True
Propack Processing and Packaging Systems Inc.,propack.ca,True
Rychiger,rychiger.com,True
Schubert North America,schubert.group,True
"Sourcelink Solutions, LLC",sourcelinkcorp.net,True
Syntegon,syntegon.com,True
A-B-C Packaging Machine Corp.,abcpackaging.com,True
Eastey,eastey.com,True
INSITE Packaging Automation,insitepackaging.com,True
Lantech,lantech.com,True
ONExia Inc.,onexia.com,True
Signode,signodegroup.com,True
"Harpak-ULMA Packaging, LLC.",harpak-ulma.com,False
Kaufman Engineered Systems,kes-usa.com,True
nVenia,nvenia.com,True
Standard-Knapp,standard-knapp.com,True
U.S. Tsubaki,ustsubaki.com,True
BestCode,bestcode.co,True
Buskro Ltd.,buskro.com,True
Domino North America,domino-printing.com,True
Encoder Products Company,encoder.com,False
ID Technology,idtechnology.com,True
Matthews Marking Systems,matthewsmarking.com,False
Novanta Photonics,novantaphotonics.com,False
Pacific Labeling & Integration,pacificlabeling.com,True
Squid Ink,squidink.com,True
B&R Industrial Automation,br-automation.com,True
Pack Air Inc.,packairinc.com,True
SEW-EURODRIVE,seweurodrive.com,False
"SIKO Products, Inc.",siko-global.com,True
VDG (Van der Graaf),vandergraaf.com,True
"Yaskawa America, Inc.",yaskawa.com,False
Morrison Container Handling Solutions,morrison-chs.com,True
Multi-Conveyor,multi-conveyor.com,True
"Precision Automation® Company, Inc.",precisionautomationinc.com,True
"Accutek Packaging Equipment Company, Inc.",accutekpackaging.com,True
Enercon Industries Corp.,enerconind.com,True
Ronchi America LLC,ronchiamerica.com,True
Teledyne TapTone,taptone.com,True
Vacuum Barrier Corporation,vacuumbarrier.com,True
Greener Corporation,greenercorp.com,True
IMA FLX,ima.it,True
Hugo Beck,hugobeck.com,True
"Agr International, Inc.",agrintl.com,True
Anritsu - Product Inspection & Detection,anritsu.com,True
Fortress Technology Inc.,fortresstechnology.com,True
Mettler-Toledo Product Inspection,mt.com,True
Nita Labeling Systems,nitalabeling.com,True
Sleeve Seal,sleeveseal.com,True
AFM - American Film & Machinery,afmsleeves.com,True
EPI,epilabelers.com,True
PDC International Corp.,pdc-corp.com,True
Quadrel Labeling Systems,quadrel.com,True
"Columbia Machine, Inc.",palletizing.com,True
TopTier Palletizing Solutions,toptier.com,True
